id,name,mass_g,fall,year,latitude,longitude
23675,South Bend,2500,Found,1893,41.65,-86.21667
30380,Zabrodje,3000,Fell,1893,55.18333,27.91667
2333,Arlington,8940,Found,1894,44.6,-94.1
5111,Bori,8600,Fell,1894,21.95,78.03333
5254,Canton,7030,Found,1894,34.2,-84.48333
10107,Fisher,17600,Fell,1894,47.81667,-96.85
11885,Hildreth,3060,Found,1894,40.33333,-99.03333
12083,Jerome (Kansas),29600,Found,1894,38.76667,-100.73333
16946,Ness County (1894),82000,Found,1894,38.5,-99.6
23116,Sam's Valley,6920,Found,1894,42.53333,-122.875
23190,Savtschenskoje,2500,Fell,1894,47.21667,29.86667
2290,Ambapur Nagla,6400,Fell,1895,27.66667,78.25
5060,Bishunpur,1039,Fell,1895,25.38333,82.6
16893,Nagy-Borové,6100,Fell,1895,49.16667,19.5
16987,Nocoleche,20000,Found,1895,-29.86667,144.21667
17973,Oakley (stone),27700,Found,1895,38.95,-101.01667
18035,Oscuro Mountains,3600,Found,1895,33.63333,-106.38333
22552,Reed City,20000,Found,1895,43.86667,-85.51667
22640,Rockhampton,1641,Fell,1895,-23.38333,150.51667
2332,Arispe,683000,Found,1896,30.33333,-109.98333
5100,Bolivia,21250,Found,1896,1,1
5456,Covert,61000,Found,1896,39.2,-98.78333
12772,Lesves,2000,Fell,1896,50.36667,4.73333
14705,Loreto,94800,Found,1896,26.01667,-111.36667
14751,Luis Lopez,7000,Found,1896,34,-106.96667
22765,Rosario,2700,Found,1896,14.6,-88.68333
10851,Gambat,6400,Fell,1897,27.35,68.53333
12456,Lancon,7000,Fell,1897,43.75,5.11667
14709,Los Reyes,19500,Found,1897,19.26667,-97.28333
16872,Mungindi,51300,Found,1897,-28.93333,148.95
23117,San Angelo,88000,Found,1897,31.41667,-100.35
30396,Zavid,95000,Fell,1897,44.4,19.11667
2283,Alt Bela,4000,Found,1898,49.76667,18.25
2295,Andover,3200,Fell,1898,44.61667,-70.75
2335,Armanty,28000000,Found,1898,47,88
5016,Bendock,27000,Found,1898,-37.15,148.91667
5304,Cedartown,11300,Found,1898,34.01667,-85.26667
12046,Iredell,1500,Found,1898,31.96667,-97.86667
12338,Kodaikanal,15900,Found,1898,10.26667,77.4
15435,Mart,7140,Found,1898,31.5,-96.88333
22360,Quesa,10750,Fell,1898,39,-0.66667
23590,Sierra Gorda,26000,Found,1898,-22.9,-69.35
24227,Weaver Mountains,38800,Found,1898,34.25,-112.75
2276,Allegan,32000,Fell,1899,42.53333,-85.88333
5064,Bjurböle,330000,Fell,1899,60.4,25.8
12024,Illinois Gulch,2500,Found,1899,46.68333,-112.55
12324,Kissij,5500,Found,1899,54.86667,50.88333
15386,Magnesia,5000,Fell,1899,37.86667,27.51667
16881,Murphy,7700,Found,1899,35.1,-84.03333
22550,Red Willow,2750,Found,1899,40.25,-100.5
23761,Surprise Springs,1500,Found,1899,34.16667,-115.91667
30412,Zomba,7500,Fell,1899,-15.18333,35.28333
465,Alexandrovsky,9251,Fell,1900,50.95,31.81667
5107,Boogaldi,2000,Found,1900,-31.15,149.11667
5303,Cedar (Texas),26000,Found,1900,29.82806,-96.90861
10081,Felix,3200,Fell,1900,32.53333,-87.16667
12249,Kansas University,2800,Found,1900,1,1
12401,La Porte,14540,Found,1900,41.6,-86.71667
16968,N'Goureyma,37500,Fell,1900,13.85,-4.38333
17990,Ofehértó,3750,Fell,1900,47.88333,22.03333
22594,Rhine Villa,3325,Found,1900,-34.66667,139.28333
2348,Ashfork,27000,Found,1901,35.25,-112.5
11873,Hendersonville,6000,Found,1901,35.31667,-81.46667
11989,Hvittis,14000,Fell,1901,61.18333,22.68333
18808,Phillips County (stone),57900,Fell,1901,40,-99.25
23109,Saline,30800,Found,1901,39.4,-100.4
23611,Sindhri,8400,Fell,1901,26.21667,69.55
4975,Bath Furnace,86000,Fell,1902,38.25,-83.75
5352,Chinautla,5720,Found,1902,14.5,-90.5
5477,Crumlin,4255,Fell,1902,54.61667,-6.21667
10103,Finmarken,78300,Found,1902,70,24
12241,Kamsagar,1293,Fell,1902,14.18333,75.8
15426,Marjalahti,45000,Fell,1902,61.5,30.5
16766,Mount Browne,11300,Fell,1902,-29.8,141.7
24157,Veliko-Nikolaevsky Priisk,24267,Found,1902,53.83333,97.33333
24269,Willamette,15500000,Found,1902,45.36667,-122.58333
5047,Billings,24500,Found,1903,37.06667,-93.55
5497,Cumpas,28600,Found,1903,30,-109.66667
6615,Davis Mountains,689000,Found,1903,30.75,-104.25
7658,Dokachi,3840,Fell,1903,23.5,90.33333
12065,Jackalsfontein,48000,Fell,1903,-32.5,21.9
12248,Kansas City (1903),36000,Found,1903,39.1,-94.63333
12334,Knowles,161000,Found,1903,36.9,-100.21667
12352,Kouga Mountains,1173000,Found,1903,-33.61667,24
12454,Lancaster County,13000,Found,1903,40.66667,-96.75
16772,Mount Dyrring,11300,Found,1903,-32.33333,151.2
18893,Providence,6804,Found,1903,38.56667,-85.23333
23090,St. Mark's,13780,Fell,1903,-32.01667,27.41667
23794,Tamarugal,320000,Found,1903,-20.8,-69.66667
23901,Teocaltiche,10000,Found,1903,21.43333,-102.56667
24013,Tlacotepec,71000,Found,1903,18.65,-97.55
24096,Uberaba,40000,Fell,1903,-19.81667,-48.78333
24138,Uwet,54000,Found,1903,5.28333,8.25
24145,Valdinizza,1004,Fell,1903,44.86667,9.15
30357,Yarroweyah,9600,Found,1903,-35.98333,145.58333
4921,Bagnone,48000,Found,1904,44.31667,9.98333
5318,Chambord,6600,Found,1904,48.45,-72.06667
6641,Delegate,27700,Found,1904,-37,149.03333
11450,Gumoschnik,5700,Fell,1904,42.9,24.7
14658,Lipovsky,3500,Found,1904,49.08333,42.51667
18000,Okano,4742,Fell,1904,35.08333,135.2
18894,Puente del Zacate,30790,Found,1904,27.86667,-101.5
18896,Puerta de Arauco,1533,Found,1904,-28.88333,-66.66667
23529,Shelburne,18600,Fell,1904,44.05,-80.16667
5041,Bholghati,2500,Fell,1905,22.08333,86.9
5436,Coon Butte,2750,Found,1905,35,-111
7813,El Perdido,30250,Found,1905,-38.68333,-61.1
10020,Ellerslie,10200,Found,1905,-28.9,146.76667
10863,Garraf,8800,Found,1905,41.26667,1.91667
12262,Karkh,22000,Fell,1905,27.8,67.16667
12734,Las Salinas,3515,Found,1905,-23,-69.5
16711,Modoc (1905),35000,Fell,1905,38.5,-101.1
23462,Scott City,2135,Found,1905,38.46667,-100.93333
23623,Skookum,16000,Found,1905,63.91667,-139.33333
5068,Blackwell,2381,Fell,1906,36.83333,-97.33333
7737,Duchesne,22700,Found,1906,40.38333,-110.86667
10024,Elm Creek,7000,Found,1906,38.5,-96.2
12373,Kulp,3719,Fell,1906,41.11667,45
15413,Marburg,3000,Found,1906,50.81667,8.76667
16873,Muonionalusta,230000,Found,1906,67.8,23.1
18795,Perryville,17500,Found,1906,37.73333,-89.85
23486,Selma,140600,Found,1906,32.4,-87
24187,Vishnupur,2437,Fell,1906,23.1,87.43333
422,Ainsworth,80650,Found,1907,42.6,-99.8
5094,Bodaibo,15900,Found,1907,57.85,114.2
5315,Chainpur,8200,Fell,1907,25.85,83.48333
5377,Cleburne,6800,Found,1907,32.31667,-97.41667
11441,Guffey,309000,Found,1907,38.76667,-105.51667
11985,Huizopa,140000,Found,1907,28.9,-108.56667
16763,Mount Ayliff,13600,Found,1907,-30.81667,29.35
16993,Norfolk,23000,Found,1907,36.9,-76.3
23581,Shrewsbury,12000,Found,1907,39.76667,-76.66667
23604,Simondium,1600,Found,1907,-33.85,18.95
2334,Arltunga,18100,Found,1908,-23.33333,134.66667
4906,Avce,1230,Fell,1908,46,13.5
12227,Kagarlyk,1900,Fell,1908,49.86667,30.83333
12245,Kangean,1630,Fell,1908,-7,115.5
16713,Mokoia,4500,Fell,1908,-39.63333,174.4
17935,Novy-Projekt,1001,Fell,1908,56,22
18078,Palmersville,9979,Found,1908,36.4665,-88.60283
22364,Quinn Canyon,1450000,Found,1908,38.08333,-115.53333
30356,Yarri,1500,Found,1908,-29.45,121.21667
419,Ahumada,52600,Found,1909,30.7,-105.5
5071,Blanket,5100,Fell,1909,31.83333,-98.83333
10914,Gifu,14290,Fell,1909,35.53333,136.88333
11451,Gun Creek,22700,Found,1909,34,-111
11849,Haskell,36000,Found,1909,33.21333,-99.73167
11877,Hermitage Plains,32000,Found,1909,-31.73333,146.4
16771,Mount Dooling,734000,Found,1909,-29.45,119.71667
16878,Murnpeowie,1143000,Found,1909,-29.58333,139.9
22397,Rateldraai,549000,Found,1909,-28.83333,21.13333
23902,Teplá,17000,Found,1909,49.98333,12.86667
4949,Baroti,4500,Fell,1910,31.61667,76.8
5075,Blithfield,1830,Found,1910,45.5,-77
5193,Cadell,3290,Found,1910,-34.06667,139.75
7717,Dorofeevka,12600,Found,1910,53.33333,70.06667
11848,Hashima,1110.6,Fell,1910,35.2945,136.70033
11870,Hedjaz,6100,Fell,1910,27.33333,35.66667
11988,Huntsman,14500,Found,1910,41.18333,-103
12298,Khohar,9700,Fell,1910,25.1,81.53333
16701,Mirzapur,8510,Fell,1910,25.68333,83.25
18869,Pooposo,12000,Found,1910,-18.33333,-66.83333
22596,Rica Aventura,5395,Found,1910,-21.98333,-69.61667
23093,St. Michel,17000,Fell,1910,61.65,27.2
23456,Schaap-Kooi,2700,Found,1910,-32.08333,21.33333
23896,Tendo,10100,Found,1910,38.35,140.37333
24174,Vigarano,15000,Fell,1910,44.85,11.4
5478,Cruz del Aire,23000,Found,1911,26.5,-100
5495,Cullison,10000,Found,1911,37.61667,-98.91667
6649,Demina,16400,Fell,1911,51.46667,84.76667
12283,Kermichel,3000,Found,1911,47.65,-2.76667
16852,Mundrabilla,24000000,Found,1911,-30.78333,127.55
16898,Nakhla,10000,Fell,1911,31.31667,30.35
17975,Oberlin,2500,Found,1911,39.8,-100.51667
24170,Vicenice,4370,Found,1911,49.21667,15.8
5049,Binda,5400,Found,1912,-34.31667,149.38333
5058,Bishop Canyon,8600,Found,1912,38,-108.5
5404,Colomera,134000,Found,1912,37.43333,-3.65
10114,Floydada,12500,Found,1912,33.98333,-101.28333
11201,Gretna,82000,Found,1912,39.93333,-99.21667
11894,Holbrook,220000,Fell,1912,34.9,-110.18333
16716,Molong,104000,Found,1912,-33.28333,148.88333
16983,N'Kandhla,17200,Fell,1912,-28.56667,30.7
23583,Shupiyan,5000,Fell,1912,33.71667,74.83333
5170,Burkett,8400,Found,1913,32.03333,-99.25
5353,Chinga,209400,Found,1913,51.05833,94.4
5431,Cookeville,2300,Found,1913,36.16667,-85.51667
5494,Culbertson,5900,Found,1913,40.23333,-100.83333
16736,Moore County,1880,Fell,1913,35.41667,-79.38333
16773,Mount Edith,326000,Found,1913,-22.5,116.16667
18061,Owens Valley,192800,Found,1913,37.46667,-118
23103,Sakauchi,4180,Fell,1913,35.66667,136.3
24153,Varpaisjärvi,2000,Found,1913,63.3,27.73333
2318,Appley Bridge,15000,Fell,1914,53.58333,-2.71667
2341,Artracoona,20810,Found,1914,-29.06667,139.91667
5281,Carraweena,31600,Found,1914,-29.23333,139.93333
5466,Cratheús (1931),27500,Found,1914,-5.25,-40.5
12259,Karee Kloof,92100,Found,1914,-31.6,25.8
12325,Kisvarsány,1550,Fell,1914,48.16667,22.30833
12345,Kopjes Vlei,13600,Found,1914,-29.3,21.15
12384,Kuttippuram,45000,Fell,1914,10.83333,76.03333
14760,Lushton,6700,Found,1914,40.74972,-97.74972
16741,Morasko,290000,Found,1914,52.46667,16.9
17970,Nyirábrany,1100,Fell,1914,47.55,22.025
18077,Palinshih,18000,Fell,1914,43.48333,118.61667
22791,Ryechki,13000,Fell,1914,51.13333,34.5
23101,Saint-Sauveur,14000,Fell,1914,43.73333,1.38333
24276,Willow Creek,51000,Found,1914,43.46667,-106.76667
30347,Yandama,5800,Found,1914,-29.75,141.03333
30375,Ysleta,140700,Found,1914,31.65,-106.18333
455,Albin (pallasite),37600,Found,1915,41.5,-104.1
10920,Gladstone (iron),736600,Found,1915,-23.9,151.3
12023,Ilinskaya Stanitza,5621,Found,1915,51.23333,57.38333
15470,Meester-Cornelis,24750,Fell,1915,-6.23333,106.88333
16913,Naretha,5500,Found,1915,-31,124.83333
22767,Rosebud,54900,Found,1915,30.81667,-97.05
23676,South Byron,6000,Found,1915,43.03333,-78.03333
24137,Uvalde,8200,Found,1915,29.2,-99.76667
24198,Waingaromia,9200,Found,1915,-38.25,178.08333
2300,Angelica,14800,Found,1916,44.25,-88.25
2306,Annaheim,13500,Found,1916,52.33333,-104.86667
5098,Boguslavka,256000,Fell,1916,44.55,131.63333
5189,Cachari,23500,Found,1916,-36.4,-59.5
5200,Calivo,2400,Fell,1916,11.75,122.33333
14712,Lost Creek,4018,Found,1916,39.12417,-98.16778
16780,Mount Magnet,16600,Found,1916,-28.16667,118.5
18802,Petropavlovka,1773,Found,1916,48.2,43.73333
23606,Sinai,1455,Fell,1916,30.9,32.48333
23624,Slaghek's Iron,1900,Found,1916,1,1
23741,Sultanpur,1710.5,Fell,1916,25.93333,84.28333
24050,Treysa,63000,Fell,1916,50.91667,9.18333
5088,Bluff (b),16000,Found,1917,29.86306,-96.92667
5395,Colby (Wisconsin),104000,Fell,1917,44.9,-90.28333
5465,Cranganore,1460,Fell,1917,10.2,76.26667
16903,Nan Yang Pao,52900,Fell,1917,35.66667,103.5
16951,New Almelo,8000,Found,1917,39.66667,-100
18784,Pei Xian,400000,Found,1917,34.7,117
18819,Pierceville (iron),100000,Found,1917,37.86667,-100.66667
18841,Plainview (1917),700000,Found,1917,34.11667,-101.78333
23729,Strathmore,13400,Fell,1917,56.58333,-3.25
24054,Troup,1020,Fell,1917,32.16667,-95.1
24066,Tulia (a),86000,Found,1917,34.61667,-101.95
24067,Tulia (b),4800,Found,1917,34.53333,-101.7
24219,Waterville,37125,Found,1917,47.767778,-119.876389
30373,Youanmi,118400,Found,1917,-29.5,118.75
4940,Barbacena,9026,Found,1918,-21.21667,-43.93333
10926,Glasatovo,152000,Fell,1918,57.35,37.61667
12311,Kimble County,153800,Found,1918,30.41667,-99.4
14677,Logan,1315,Found,1918,36.58333,-100.2
16994,Norfork,1050,Fell,1918,36.21667,-92.26667
17992,Ogallala,3300,Found,1918,41.16667,-101.66667
22599,Richardton,90000,Fell,1918,46.88333,-102.31667
23176,Saratov,200000,Fell,1918,52.55,46.55
24332,Wood's Mountain,3867,Found,1918,35.68333,-82.18333
30361,Yenberrie,132000,Found,1918,-14.25,132.01667
379,Adhi Kot,4239,Fell,1919,32.1,71.8
2310,Anthony,20000,Found,1919,37.08333,-98.05
5169,Bur-Gheluai,120000,Fell,1919,5,48
5496,Cumberland Falls,17000,Fell,1919,36.83333,-84.35
12437,Lake Brown,23400,Found,1919,-31,118.5
18041,Otchinjau,30000,Found,1919,-16.5,14
22394,Raoyang,4910,Fell,1919,38.2,115.7
22585,Rembang,10000,Fell,1919,-6.73333,111.36667
23592,Signal Mountain,63500,Found,1919,32.5,-115.5
23665,Somervell County,11800,Found,1919,32.18333,-97.8
30383,Zaffra,3000,Found,1919,35,-94.75
417,Aguila Blanca,1440,Fell,1920,-30.86667,-64.55
4883,Atarra,1280,Fell,1920,25.25417,80.625
5354,Chinguetti,4050,Found,1920,20.25,-12.68333
11890,Hoba,60000000,Found,1920,-19.58333,17.91667
12381,Kushiike,4460,Fell,1920,37.05,138.38333
15452,Mayodan,15400,Found,1920,36.38333,-79.86667
15492,Merua,71400,Fell,1920,25.48333,81.98333
16749,Morrill,1387,Found,1920,42.18333,-103.93333
23124,San Francisco Mountains,1700,Found,1920,35,-112
23603,Simmern,1222,Fell,1920,49.98333,7.53333
24124,Unter-Mässing,80000,Found,1920,49.09028,11.33333
24319,Witchelina,3637,Found,1920,-30,138
24341,Wu-chu-mu-ch'in,68860,Found,1920,45.5,118
5035,Beyrout,1100,Fell,1921,33.88333,35.5
7815,El Qoseir,2405,Found,1921,26.28333,34.25
10178,Franklin,9062,Found,1921,36.71667,-86.56667
16688,Milly Milly,26500,Found,1921,-26.11667,116.66667
16926,Navajo,2184000,Found,1921,35.33333,-109.5
18837,Pitts,3760,Fell,1921,31.95,-83.51667
22766,Rose City,10600,Fell,1921,44.51667,-83.95
23115,Samelia,2462,Fell,1921,25.66667,74.86667
23166,Santa Luzia,1918000,Found,1921,-16.26667,-47.95
23525,Sharps,1265,Fell,1921,37.83333,-76.7
23534,Shikarpur,3679.7,Fell,1921,25.85,87.5775
24060,Tuan Tuc,13100,Fell,1921,9.66667,105.66667
24105,Uegit,252000,Found,1921,3.81667,43.33333
24141,Vaalbult,11800,Found,1921,-29.75,22.5
7747,Dungannon,13000,Found,1922,36.85,-82.45
10027,Elsinora,1797,Found,1922,-29.45,143.6
10111,Florence,3640,Fell,1922,30.83333,-97.76667
10927,Glasgow,20400,Found,1922,37.01667,-85.91667
11869,Hedeskoga,3500,Fell,1922,55.46667,13.78333
15494,Mesa Verde Park,3500,Found,1922,37.16667,-108.5
16743,Morden,2426,Found,1922,-30.5,142.33333
16890,Nagai,1810,Fell,1922,38.12167,140.06167
16952,New Baltimore,20000,Found,1922,40,-78.85
17985,Odessa (iron),1600000,Found,1922,31.71667,-102.4
18817,Piedade do Bagre,59000,Found,1922,-18.94167,-44.98333
23987,Tieraco Creek,41700,Found,1922,-26.33333,118.33333
24012,Tjerebon,16500,Fell,1922,-6.66667,106.58333
2277,Allen,1407,Found,1923,33.1,-96.7
2346,Ashdon,1300,Fell,1923,52.05,0.3
5266,Carbo,454000,Found,1923,29.66667,-111.5
5398,Coldwater (iron),18400,Found,1923,37.26667,-99.33333
5506,Dalgaranga,12200,Found,1923,-27.71667,117.25
10945,Goodland,3628,Found,1923,39.35,-101.66667
11895,Holetta,1415,Fell,1923,9.06667,38.41667
16727,Montferré,149000,Fell,1923,43.39056,1.9625
16899,Nakhon Pathom,23200,Fell,1923,13.73333,100.08333
16962,Newport,5600,Found,1923,35.6,-91.26667
23189,Savannah,60000,Found,1923,35.16667,-88.18333
23499,Seneca Township,11500,Found,1923,41.78333,-84.18333
23502,Serra de Magé,1800,Fell,1923,-8.38333,-36.76667
23591,Sierra Sandon,6330,Found,1923,-25.16667,-69.28333
24333,Woodward County,45500,Found,1923,36.5,-99.5
369,Achilles,16000,Found,1924,39.77667,-100.81333
4994,Beeler,11620,Found,1924,38.53333,-100.21667
5028,Béréba,18000,Fell,1924,11.65,-3.65
5399,Coldwater (stone),16000,Found,1924,37.26667,-99.33333
6665,Dermbach,1500,Found,1924,50.71667,10.11667
10123,Forksville,6067,Fell,1924,36.78333,-78.08333
10172,Four Corners,25000,Found,1924,37,-109.05
11922,Huckitta,2300000,Found,1924,-22.36667,135.76667
12198,Johnstown,40300,Fell,1924,40.35,-104.9
12395,La Colina,2000,Fell,1924,-37.33333,-61.53333
12444,Lake Labyrinth,25850,Found,1924,-30.53333,134.75
16874,Muraid,4703,Fell,1924,24.5,90.21667
18013,Olivenza,150000,Fell,1924,38.71667,-7.06667
23165,Santa Isabel,5500,Fell,1924,-33.9,-61.7
23736,Success,3500,Fell,1924,36.48333,-90.66667
24230,Weekeroo Station,94200,Found,1924,-32.26667,139.86667
424,Aïr,24000,Fell,1925,19.08333,8.38333
5334,Chaves,2945,Fell,1925,41.93333,-7.46667
10019,Ellemeet,1470,Fell,1925,51.75,4
10933,Glenormiston,40800,Found,1925,-22.9,138.71667
12465,Lanzenkirchen,7000,Fell,1925,47.75,16.23333
16754,Morven,7100,Found,1925,-44.81667,171.13333
18021,Opava,14300,Found,1925,49.96667,17.9
18113,Patos de Minas (hexahedrite),32000,Found,1925,-18.58333,-46.53333
18114,Patos de Minas (octahedrite),200000,Found,1925,-18.58333,-46.53333
22357,Queen's Mercy,7000,Fell,1925,-30.11667,28.7
23156,Sandia Mountains,45000,Found,1925,35.25,-106.5
6662,Deport,15000,Found,1926,33.51667,-95.3
14721,Lua,9241,Fell,1926,24.95,75.15
17972,Oakley (iron),111000,Found,1926,42.33333,-113.7
17997,Ojuelos Altos,5850,Fell,1926,38.18333,-5.4
17999,Okahandja,6580,Found,1926,-21.98333,16.93333
18182,Peck's Spring,1600,Found,1926,32,-102
24129,Urasaki,1500,Fell,1926,34.48333,133.28333
24226,Weatherford,2000,Found,1926,35.5,-98.7
4930,Ballinger,1250,Found,1927,31.76667,-99.98333
7651,Dix,44000,Found,1927,41.23333,-103.48333
11887,Hinojal,50000,Found,1927,-32.36667,-60.15
11984,Hugoton,350000,Found,1927,37.2,-101.35
17988,Oesede,1400,Fell,1927,52.28333,8.05
18827,Pinnaroo,39400,Found,1927,-35.38333,140.91667
23659,Social Circle,99300,Found,1927,33.7,-83.7
23998,Tilden,74800,Fell,1927,38.2,-89.68333
24101,Udei Station,103000,Fell,1927,7.95,8.08333
24110,Ulysses,3900,Found,1927,37.6,-101.25
24206,Wallapai,430000,Found,1927,35.8,-113.7
24217,Washington County,5750,Found,1927,39.7,-103.16667
375,Adams County,5700,Found,1928,39.96667,-103.76667
5454,Cotesfield,1160,Found,1928,41.36667,-98.63333
11888,Hinojo,1155,Found,1928,-36.86667,-60.16667
12053,Isthilart,3050,Fell,1928,-31.18333,-57.95
16908,Naoki,17000,Fell,1928,19.25,77
18029,Orlovka,40500,Found,1928,56,76.75
18828,Piñon,17850,Found,1928,32.66667,-105.1
23787,Taicang,20000,Found,1928,31.5,121.08333
24136,Utzenstorf,3422,Fell,1928,47.11667,7.55
24285,Winona,24000,Found,1928,35.2,-111.4
30368,York (stone),1440,Found,1928,40.86667,-97.6
4925,Bald Mountain,3700,Fell,1929,35.96667,-82.48333
4984,Beardsley,16000,Fell,1929,39.8,-101.2
5245,Campbellsville,15400,Found,1929,37.36667,-85.36667
5350,Chihuahua City,54000,Found,1929,28.66667,-106.11667
10957,Grant,525000,Found,1929,35.16667,-107.88333
12297,Khmelevka,6109,Fell,1929,56.75,75.33333
12365,Krzadka,2500,Found,1929,50.375,21.73333
15473,Mellenbye,1181.6,Found,1929,-28.85,116.28333
18015,Olmedilla de Alarcón,40000,Fell,1929,39.56667,-2.1
18066,Ozona,127500,Found,1929,30.73333,-101.3
18069,Padvarninkai,3858,Fell,1929,55.66667,25
22593,Rewari,3332,Fell,1929,28.2,76.66667
23887,Tauk,6000,Fell,1929,35.13333,44.45
398,Aguada,1620,Fell,1930,-31.6,-65.23333
5014,Bencubbin,118000,Found,1930,-30.75,117.78333
5112,Boriskino,1342,Fell,1930,54.23333,52.48333
5115,Borrego,2126,Found,1930,33.26667,-116.38333
11467,Gyokukei,1320,Fell,1930,35,127.5
12264,Karoonda,41730,Fell,1930,-35.08333,139.91667
12457,Landes,69800,Found,1930,38.9,-79.18333
14650,Lillaverke,6862,Fell,1930,56.65,15.86667
15456,Mbosi,16000000,Found,1930,-9.11667,33.06667
16630,Miami,57700,Found,1930,35.66667,-100.6
16645,Miller (Arkansas),16700,Fell,1930,35.4,-92.05
16738,Moorleah,8887.5,Fell,1930,-40.975,145.6
18009,Oldenburg (1930),16570,Fell,1930,52.95,8.16667
18101,Paragould,408000,Fell,1930,36.06667,-90.5
18846,Plantersville,2085,Fell,1930,30.7,-96.11667
23893,Tell,16600,Found,1930,34.38333,-100.4
24139,Uwharrie,72700,Found,1930,35.51667,-79.96667
471,Alikatnima,20000,Found,1931,-23.33333,134.11667
4983,Bear Lodge,48500,Found,1931,44.5,-104.2
5158,Bruno,13000,Found,1931,52.26667,-105.35
5371,Clareton,1050,Found,1931,43.7,-104.7
11872,Henbury,2000000,Found,1931,-24.56667,133.16667
12040,Ioka,31500,Found,1931,40.25,-110.08333
12458,Landor,9000,Found,1931,-25.66667,117
18037,Osseo,46300,Found,1931,47.63333,-80.08333
18826,Pine River,3600,Found,1931,44.21667,-89.1
23692,Springwater,67600,Found,1931,52,-108.3
23884,Tatahouine,12000,Fell,1931,32.95,10.41667
30377,Yukan,4800,Fell,1931,28.71667,116.61667
2286,Altonah,21500,Found,1932,40.56667,-110.48333
2329,Archie,5070,Fell,1932,38.5,-94.3
4939,Baquedano,22000,Found,1932,-23.3,-69.88333
5095,Boerne,1100,Found,1932,29.8,-98.8
5457,Cowell,5717,Found,1932,-33.3,136.01667
6636,Deelfontein,28000,Found,1932,-30.18333,23.26667
7723,Douar Mghila,1161,Fell,1932,32.33333,-6.3
11432,Gualeguaychú,22000,Fell,1932,-33,-58.61667
11434,Guanghua,190000,Found,1932,32.4,111.7
12289,Khanpur,3698,Fell,1932,25.55,83.11667
12299,Khor Temiki,3200,Fell,1932,16,36
12385,Kuznetzovo,4047,Fell,1932,55.2,75.33333
12386,Kyancutta,32700,Found,1932,-33.28333,136
12463,Lanton,13780,Found,1932,36.53333,-91.8
16992,Nordheim,15150,Found,1932,28.86667,-97.61667
18883,Prambachkirchen,2125,Fell,1932,48.3025,13.94083
24196,Wagon Mound,87500,Found,1932,35.84083,-104.58583
5179,Bushman Land,3000,Found,1933,-30,20
5316,Chajari,18300,Fell,1933,-30.78333,-58.05
5340,Cherokee Springs,8400,Fell,1933,35.03333,-81.88333
10951,Grady (1933),4230,Found,1933,34.8,-103.31667
11844,Harrisonville,46500,Found,1933,38.65,-94.33333
11891,Hobbs,2300,Found,1933,32.73333,-103.1
11892,Hobbs (b),1600,Found,1933,32.73333,-103.1
11900,Holyoke,11200,Found,1933,40.56667,-102.3
12400,La Lande,30000,Found,1933,34.45,-104.13333
12446,Lake Murray,270000,Found,1933,34.1,-97
14698,Loomis,3020,Found,1933,40.46667,-99.5
15434,Marsland,6850,Found,1933,42.45,-103.3
